scenario,prod_load_zone,bio_atr_ccs,bio_smr,bio_smr_ccs,biomass_gas,coal_gas,coal_gas_ccs,gas_atr_ccs,gas_pyrolysis,gas_smr,gas_smr_ccs,grid_elz,soec_elz,solar_elz,wind_elz
Bussiness as Usual,AZ_APS_E,0.0,0.0655955948939524,0.0,0.555210791074525,0.5453513389315361,0.0,0.0,0.3088045854893004,0.5048650307395008,0.0,0.3253993686881266,0.0,0.20905286279260665,0.25098839257870775
Bussiness as Usual,AZ_APS_N,0.0,0.06475792527124552,0.0,0.0,0.5427539464764879,0.0,0.0,0.3058281942476564,0.5024750914745425,0.0,0.32488895815357255,0.0,0.22308001652528614,0.23426334890254902
Bussiness as Usual,AZ_APS_SW,0.0,0.06876254606971381,0.0,0.0,0.5476982093621902,0.0,0.0,0.30784760955448837,0.5036452754872484,0.0,0.32100001974755266,0.34493944270443133,0.2266946790211244,0.13643020708533055
Bussiness as Usual,AZ_NM_N,0.0,0.06412963251615733,0.0,0.0,0.5384334825422792,0.0,0.0,0.3059489145004136,0.48828529875341037,0.0,0.33996490607268776,0.0,0.22105980896397404,0.22169282067886387
Bussiness as Usual,AZ_NW,0.0,0.05934298077017349,0.0,0.0,0.5489619324628526,0.0,0.0,0.3098248871483636,0.5401875546728924,0.0,0.3301924248932205,0.0,0.22704144702664206,0.18122300759691137
Bussiness as Usual,AZ_PHX,0.0,0.06813193528309808,0.0,0.0,0.5464316078043533,0.0,0.0,0.3096812548687081,0.49434579614387025,0.0,0.31637826636173744,0.0,0.22072705123742756,0.1124301257318434
Bussiness as Usual,AZ_SE,0.0,0.06853634876137234,0.0,0.0,0.5490098370498625,0.0,0.0,0.3122413308192305,0.5152442724830931,0.0,0.3242740934215662,0.0,0.22919512938921144,0.15687471089722158
Bussiness as Usual,CAN_ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277410339538219,0.0,0.0,0.3077477314861582,0.0,0.20910439682270068,0.28845703369957015
Bussiness as Usual,CAN_BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31065371345116055,0.0,0.0,0.2176404525048737,0.0,0.15058342399538005,0.19073886821798036
Bussiness as Usual,CA_IID,0.0,0.06506258027449122,0.0,0.7699967962784784,0.5287285596068905,0.0,0.0,0.31088038975201304,0.5504725157003867,0.0,0.32066522406016174,0.0,0.23592985145428624,0.12100867453400141
Bussiness as Usual,CA_LADWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3234226255914816,0.0,0.0,0.31840592658889,0.0,0.15721665535024978,0.0
Bussiness as Usual,CA_PGE_BAY,0.0,0.06737900953952805,0.0,0.0,0.0,0.0,0.0,0.3161823789083244,0.9,0.0,0.3163387080306876,0.0,0.21770653182196759,0.15739592842073297
Bussiness as Usual,CA_PGE_CEN,0.0,0.06714517029154597,0.0,0.673310847081134,0.5459265106157655,0.0,0.0,0.305909141628021,0.6562666016721258,0.0,0.2975088948640013,0.0,0.2116335907756189,0.0
Bussiness as Usual,CA_PGE_N,0.0,0.07252808403614582,0.0,0.8880874432153534,0.5526277142050329,0.0,0.0,0.31335903426393275,0.8999826991042384,0.0,0.3034615527781767,0.0,0.21495186445032932,0.20954145689706102
Bussiness as Usual,CA_PGE_S,0.0,0.06731080750949454,0.0,0.8997127382170883,0.5545733231651653,0.0,0.0,0.3131485561887514,0.8997587618393108,0.0,0.3041513416904042,0.3484967995412203,0.21086728937621235,0.0
Bussiness as Usual,CA_SCE_CEN,0.0,0.0697650773189419,0.0,0.0,0.5402750407878432,0.0,0.0,0.30931939848199475,0.6926512325887886,0.0,0.3174924346661181,0.0,0.23382492068586325,0.2613167269284441
Bussiness as Usual,CA_SCE_S,0.0,0.07617629285013106,0.0,0.0,0.55446967211039,0.0,0.0,0.31056868701044466,0.8999744148494521,0.0,0.3289515881647046,0.0,0.24416085714048733,0.2725210290375975
Bussiness as Usual,CA_SCE_SE,0.0,0.06467876947566951,0.0,0.0,0.5259123871849818,0.0,0.0,0.3079230538165935,0.5368968751931898,0.0,0.3254382193735106,0.0,0.23395355099844034,0.0
