scenario,prod_load_zone,bio_atr_ccs,bio_smr,bio_smr_ccs,biomass_gas,coal_gas,coal_gas_ccs,gas_atr_ccs,gas_pyrolysis,gas_smr,gas_smr_ccs,grid_elz,soec_elz,solar_elz,wind_elz
Moderate Action,AZ_APS_E,0.1459652343989435,0.07583450134635479,0.16061438348555412,0.19524831710506524,0.3221243102573078,0.5381530575114646,0.7818857807806915,0.36987857088332454,0.25028381021276125,0.586187165334988,0.3583322933022268,0.0,0.2816489685107932,0.2782000981551589
Moderate Action,AZ_APS_N,0.152073022084318,0.08253220029565894,0.16659376052707858,0.0,0.3212159603014091,0.5338214219674557,0.8338085747555423,0.3655608057550202,0.2665916089267924,0.5820886067714687,0.3633543692673957,0.0,0.29352212937610755,0.29989789307937015
Moderate Action,AZ_APS_SW,0.1637300597961131,0.09011648802131218,0.18013905526838503,0.0,0.3227011678474685,0.5389676925911527,0.7940189430740059,0.37106588689906184,0.2336807069667576,0.59198931990238,0.35672828736264417,0.4345882799939277,0.315424289374026,0.18889875220785435
Moderate Action,AZ_NM_N,0.14573968062187956,0.07637129266170872,0.16061095227229125,0.0,0.32137629202151907,0.5347883553048992,0.8346955460071083,0.3697741985729124,0.2458917017817296,0.5800102332396201,0.39514938482702644,0.0,0.2910734107338225,0.28501143708751586
Moderate Action,AZ_NW,0.12081229736883797,0.0635718488195288,0.1322422418212104,0.0,0.32204285261116883,0.5368677071106019,0.799801008216618,0.37127273080918316,0.2608117315832686,0.5839922798720267,0.3671500206126844,0.0,0.3088439105900241,0.2811849930483136
Moderate Action,AZ_PHX,0.16141481237968913,0.08947353484419628,0.1768472653636282,0.0,0.33073319685738994,0.5544993037934944,0.8136173829388654,0.38501010719576945,0.20618076719678166,0.6243566183685706,0.34142295989992105,0.0,0.3196418332440668,0.14841008189071528
Moderate Action,AZ_SE,0.15823886980385501,0.08402692971596137,0.17416244175319542,0.0,0.32339713693096295,0.5421727063620561,0.800237942876264,0.3748364398536763,0.2299483265038818,0.5997728416837086,0.34493506766943816,0.0,0.3040401379317717,0.21969781864086668
Moderate Action,CAN_ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708860871886244,0.0,0.0,0.35758645851287907,0.0,0.24090315839240034,0.3340658059729713
Moderate Action,CAN_BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3683530176739305,0.0,0.0,0.24698453553149483,0.0,0.16944206098255027,0.20856768880788765
Moderate Action,CA_IID,0.1562553233361134,0.0934238773893436,0.1706443336196379,0.19665479811997713,0.32886893807946443,0.5273791891799594,0.7821268985735248,0.3867462030866391,0.23938639837594775,0.6134212254672725,0.35468316735754374,0.0,0.32387645349132194,0.16719962698852178
Moderate Action,CA_LADWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388365451967088,0.0,0.0,0.3551635294789503,0.0,0.20288565103668432,0.0
