scenario,prod_load_zone,bio_atr_ccs,bio_smr,bio_smr_ccs,biomass_gas,coal_gas,coal_gas_ccs,gas_atr_ccs,gas_pyrolysis,gas_smr,gas_smr_ccs,grid_elz,soec_elz,solar_elz,wind_elz
Bussiness as Usual,AZ_APS_E,0.0,0.0657814213473158,0.0,0.5519475725678314,0.5445377690205736,0.0,0.0,0.3077525972303127,0.4903815321757316,0.0,0.3259954921754491,0.0,0.2087057084769492,0.2506740637132497
Bussiness as Usual,AZ_APS_N,0.0,0.0653550825049966,0.0,0.0,0.5417897302054843,0.0,0.0,0.3048430808864068,0.4825206361597387,0.0,0.3259889027076527,0.0,0.2228620767416142,0.2341031059634702
Bussiness as Usual,AZ_APS_SW,0.0,0.0692835542584017,0.0,0.0,0.546742650703593,0.0,0.0,0.3067987576394484,0.4874165142964035,0.0,0.3217015834461031,0.344503104404157,0.226458495729589,0.1365032876964177
Bussiness as Usual,AZ_NM_N,0.0,0.0644942445894491,0.0,0.0,0.5377645201297327,0.0,0.0,0.3050214499208751,0.4762777349004473,0.0,0.3402660926419941,0.0,0.2208464771497289,0.2212370187872285
Bussiness as Usual,AZ_NW,0.0,0.0597457362393046,0.0,0.0,0.547982543401753,0.0,0.0,0.3088563845812989,0.5096931514837167,0.0,0.3319595851382614,0.0,0.2270239765079122,0.181095021485499
Bussiness as Usual,AZ_PHX,0.0,0.068486457045779,0.0,0.0,0.5454826763657922,0.0,0.0,0.3084837934431048,0.480048650855913,0.0,0.3169148415533448,0.0,0.2204144014435735,0.112516485110565
Bussiness as Usual,AZ_SE,0.0,0.0689276878363539,0.0,0.0,0.5482641308134751,0.0,0.0,0.3113553667753956,0.5000563219083187,0.0,0.3246534366444396,0.0,0.2289752589790102,0.1569891592089074
Bussiness as Usual,CAN_ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3256391819376756,0.0,0.0,0.3061378683782909,0.0,0.2089852657541721,0.2875292527125729
Bussiness as Usual,CAN_BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088827060688829,0.0,0.0,0.2171356435568362,0.0,0.1506448155169674,0.1907977770528435
Bussiness as Usual,CA_IID,0.0,0.0655363850371686,0.0,0.7675881101173783,0.5277921022002684,0.0,0.0,0.3096930882334408,0.5338541145927309,0.0,0.321137847589079,0.0,0.2358284271742241,0.1207123665611701
Bussiness as Usual,CA_LADWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3216177494403301,0.0,0.0,0.3231934165587766,0.0,0.1560755652579377,0.0
Bussiness as Usual,CA_PGE_BAY,0.0,0.0690026152742858,0.0,0.0,0.0,0.0,0.0,0.3153519997603054,0.8999557211264277,0.0,0.3206520966099948,0.0,0.2189639969574873,0.1578724174567462
Bussiness as Usual,CA_PGE_CEN,0.0,0.0669815302750296,0.0,0.626335872229656,0.5353219759544214,0.0,0.0,0.3028530984151467,0.5588678947254335,0.0,0.2998075257347229,0.0,0.2073943329599908,0.0
Bussiness as Usual,CA_PGE_N,0.0,0.0732145588658811,0.0,0.8880935824089621,0.5515596095439872,0.0,0.0,0.3121846186898343,0.8999930333526491,0.0,0.3049400208523984,0.0,0.2155242744498594,0.2088797533078856
Bussiness as Usual,CA_PGE_S,0.0,0.0680245714024871,0.0,0.8996795926297505,0.5520517854244046,0.0,0.0,0.3120720759026192,0.8991622833835741,0.0,0.3094209689758967,0.3476672052275526,0.211299481328745,0.0
Bussiness as Usual,CA_SCE_CEN,0.0,0.0710281771584373,0.0,0.0,0.5357155946252092,0.0,0.0,0.3084800600083163,0.5807346919705991,0.0,0.3248173090253806,0.0,0.2291038273308243,0.260902380627959
Bussiness as Usual,CA_SCE_S,0.0,0.076250797949142,0.0,0.0,0.5533016662394081,0.0,0.0,0.3096206220919466,0.8999500971626142,0.0,0.3298900233335502,0.0,0.2442694766308584,0.2723314777309036
Bussiness as Usual,CA_SCE_SE,0.0,0.0652882106084187,0.0,0.0,0.524906527619737,0.0,0.0,0.3068784821377137,0.5132547375876386,0.0,0.326896014640655,0.0,0.2339443535191046,0.0
