scenario,prod_load_zone,bio_atr_ccs,bio_smr,bio_smr_ccs,biomass_gas,coal_gas,coal_gas_ccs,gas_atr_ccs,gas_pyrolysis,gas_smr,gas_smr_ccs,grid_elz,soec_elz,solar_elz,wind_elz
Limited Progress,AZ_APS_E,0.12271607322384434,0.0557155245936438,0.14052503747092385,0.22689130363526594,0.3701697139471792,0.5335596121669346,0.8399003511033554,0.36045253120504855,0.3753264094681178,0.5733244581298815,0.32242500186782697,0.0,0.25938369533553296,0.28755685135899917
Limited Progress,AZ_APS_N,0.13079711531519703,0.06340763234854604,0.14809374440460985,0.0,0.3694900817967829,0.531447496781613,0.8777487220076187,0.35802993277162504,0.4072847938863168,0.5745038348855015,0.34197839104749894,0.0,0.27125732117122636,0.3007739895944894
Limited Progress,AZ_APS_SW,0.1408311987120417,0.07251170772886875,0.16043559378137423,0.0,0.3725159434367733,0.5365232025273927,0.8493792060715264,0.3636027575252965,0.41124308456318015,0.582240422679151,0.34069861163811943,0.4171979727306472,0.28464816328408826,0.15561426525724742
Limited Progress,AZ_NM_N,0.12329317560935209,0.055956477840965316,0.14052570922803767,0.0,0.36977984520349155,0.5317528266201993,0.880750945553644,0.3589217662523132,0.39832338411963764,0.5768662278282276,0.341961935506111,0.0,0.2707959269569836,0.2578205351508337
Limited Progress,AZ_NW,0.10211320088839396,0.047223804962838546,0.11540830272393185,0.0,0.37160815172615796,0.5351094236880842,0.8543482446016692,0.3641985078343929,0.4145413065720531,0.5763336562941737,0.3414778754771975,0.0,0.280277014409653,0.21465858487935705
Limited Progress,AZ_PHX,0.13588537880190077,0.06679251195238153,0.1560247686429599,0.0,0.38014031176274093,0.5472389460173638,0.8707703678526008,0.3689187888184151,0.349288717392677,0.5996773264603998,0.3069189480729802,0.0,0.2837365572664749,0.12507424559474858
Limited Progress,AZ_SE,0.1334022632400347,0.06271198470731894,0.1538905784049402,0.0,0.3712632149071256,0.5375087151054996,0.8579658736867529,0.3655300831458474,0.3646231460919838,0.5841042948894936,0.30212295212477813,0.0,0.28086581713084346,0.18834312181393756
Limited Progress,CAN_ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3658600636124339,0.0,0.0,0.3252459963162838,0.0,0.23032615496445216,0.3136619145271924
Limited Progress,CAN_BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35927953636311855,0.0,0.0,0.250377043019846,0.0,0.1601456357273325,0.2129041226934621
Limited Progress,CA_IID,0.13708076111922265,0.07650849903987773,0.154233993086542,0.24228247795271218,0.380142707062669,0.5236455221182037,0.8312028316374983,0.3772937839743651,0.4142757006316518,0.5957686474589351,0.3534384839862414,0.0,0.2932619964025134,0.13963161438543698
Limited Progress,CA_LADWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954401347099267,0.0,0.0,0.34355148908776223,0.0,0.1894383164187642,0.0
