scenario,prod_load_zone,bio_atr_ccs,bio_smr,bio_smr_ccs,biomass_gas,coal_gas,coal_gas_ccs,gas_atr_ccs,gas_pyrolysis,gas_smr,gas_smr_ccs,grid_elz,soec_elz,solar_elz,wind_elz
Moderate Action,AZ_APS_E,0.15557982556443717,0.08970031819716442,0.17665993217009468,0.26753095910422764,0.39951601824424127,0.5750000241143289,0.8976320764550225,0.3579919316178517,0.4114349060270731,0.6148976798098374,0.33315528253232646,0.0,0.297194308069373,0.3053139289309856
Moderate Action,AZ_APS_N,0.15583921163554273,0.08440980407618515,0.17461918916146096,0.0,0.39977942739570643,0.5770785982408834,0.8991512159971601,0.3577197794736699,0.46710200242609223,0.6291214302507537,0.33752451511367987,0.0,0.31071453932027526,0.30861030735183004
Moderate Action,AZ_APS_SW,0.1556342001126526,0.08752910082072844,0.17699870247356614,0.0,0.3998914683473662,0.5768490890640646,0.8991482225697877,0.35788236475778795,0.43553803562514265,0.6271488867952785,0.33904793857730736,0.41790313196354956,0.3258839641628184,0.2027195797642233
Moderate Action,AZ_NM_N,0.15943657015504886,0.09008645221578362,0.1778374363275829,0.0,0.3980097614897842,0.5740013523823988,0.8922110383475975,0.36049213874706215,0.353218002853302,0.6084133626193503,0.3634986867389803,0.0,0.30992248994712596,0.3161930421287075
Moderate Action,AZ_NW,0.15270444805474997,0.08399603773923194,0.1721299268563898,0.0,0.39972224485805563,0.5765224036837971,0.8991223457859044,0.358379021616109,0.4741497613485228,0.6226739211904186,0.3380208991000209,0.0,0.32159776629474845,0.29645987839411486
Moderate Action,AZ_PHX,0.15496346622279097,0.09069445733449386,0.17669812490842016,0.0,0.4005621631482491,0.5773316580858149,0.8974826049059613,0.35951421919766885,0.34857164577222033,0.6251125733082145,0.3302567628569233,0.0,0.31808993222549004,0.16935837846647148
Moderate Action,AZ_SE,0.15630094041802503,0.09093000075717798,0.17774944210291402,0.0,0.3995698911508721,0.575190168070059,0.8942806350422463,0.3582308899184136,0.38512229724608366,0.6149666910444201,0.32892190834925183,0.0,0.31025521304062403,0.25762906623941656
Moderate Action,CAN_ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35500039018437984,0.0,0.0,0.3612722946716289,0.0,0.2638803522812783,0.34166292943727816
Moderate Action,CAN_BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34451453576443136,0.0,0.0,0.2468712504859803,0.0,0.1964991683255245,0.22225339795903765
Moderate Action,CA_IID,0.15831828200132214,0.08790692285356919,0.176065071617201,0.27686359953492923,0.38893194168754036,0.5582466875253193,0.8962030469818837,0.3611833199570582,0.5177211418483834,0.6294115089219672,0.3389479859877933,0.0,0.32932292634012367,0.28554848860673554
